# format: (nos = 7, nop = 0, pdf = NNPDF31_nlo_as_0118_luxqed)
# column 1: MIDPOINT of the bin
# column 2: CENTRAL value of the bin
# column 3: MC error
# column 4: SCALE min value
# column 5: SCALE max value
# column 6: PDF symmetric error
# column 7: PDF asymmetric error min
# column 8: PDF asymmetric error max
520.000000	1.98258820511183450e-04	5.24754142396102597e-07	1.94036448882601930e-04	2.04024341373510240e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
560.000000	2.00407148722492540e-04	1.03789548518405166e-06	1.96692012949562585e-04	2.05391347747916345e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
600.000000	2.00923059982241600e-04	9.26884104892676069e-07	1.97632000856129479e-04	2.05244522288421078e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
640.000000	2.00751151822623879e-04	6.94187305347268754e-07	1.97742093315975517e-04	2.04555537639169007e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
680.000000	2.00637747633180120e-04	6.94390832485237501e-07	1.97744171569461515e-04	2.04136983167080651e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
720.000000	1.95387799225158322e-04	6.89104046435296858e-07	1.93041667651464249e-04	1.98174582802932830e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
760.000000	1.90879170877893703e-04	7.48454067560404136e-07	1.88909775502486572e-04	1.93455856121733331e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
800.000000	1.91980360942813657e-04	7.30502917973687908e-07	1.89456040110015146e-04	1.94730623371960009e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
840.000000	1.83122238299479324e-04	7.79501989141036201e-07	1.81438215429839000e-04	1.85417733903047658e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
880.000000	1.79602451671915234e-04	7.11323938262647431e-07	1.77851564841776435e-04	1.81887536753887473e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
920.000000	1.73799093760709707e-04	8.67624938224557965e-07	1.72287562502543187e-04	1.75918872092771457e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
960.000000	1.68986402866957037e-04	1.01840853168161863e-06	1.67495922942016549e-04	1.71048964894674447e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1000.000000	1.64904175454629373e-04	6.84186099536250337e-07	1.63372986780482013e-04	1.66873673443727378e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1040.000000	1.59504824491985925e-04	9.22030449745507730e-07	1.58063390630485215e-04	1.61377511969754850e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1080.000000	1.54462178273538170e-04	1.09600523417798206e-06	1.53041304850176949e-04	1.56242901470563032e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1120.000000	1.46563394827637353e-04	1.01370478491433196e-06	1.45631093940880210e-04	1.48044326615451977e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1160.000000	1.43404723486328326e-04	8.47688788989141716e-07	1.42153993552528017e-04	1.45060217457616526e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1200.000000	1.38980374771629177e-04	8.32313094640166875e-07	1.37700203067358135e-04	1.40551726253650958e-04	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
